TagLab Region id,TagLab Date,TagLab Class name,TagLab Genet id,TagLab Centroid x,TagLab Centroid y,TagLab Area,TagLab Surf. area,TagLab Perimeter,TagLab Note,timePoint
101,8/19/2020,Porites astreoides,101,3922,19059.2,19.53,0,17.4,,T0
102,8/19/2020,Porites astreoides,102,7635.7,19958.5,9.27,0,11.5,,T0
103,8/19/2020,Porites astreoides,103,21009.8,19845.9,5.47,0,10.2,,T0
104,8/19/2020,Siderastrea siderea,104,24867.5,20514.4,18.95,0,19.2,,T0
105,8/19/2020,Siderastrea siderea,105,27973.7,20399.8,32.61,0,32.7,,T0
108,8/19/2020,Siderastrea siderea,108,23202.3,22173.3,50.75,0,29.7,,T0
109,8/19/2020,Siderastrea siderea,109,19537,20971.8,49.69,0,34.8,,T0
110,8/19/2020,Porites porites,110,19552.5,22202.8,29.99,0,38.5,,T0
111,8/19/2020,Dichocoenia stokesi,111,17121.4,22523.1,4.87,0,8.9,,T0
112,8/19/2020,Porites astreoides,112,15213.9,21914,5.37,0,9.5,,T0
113,8/19/2020,Porites astreoides,113,16685.9,21015.4,6.67,0,10.3,,T0
115,8/19/2020,Siderastrea siderea,115,13536.5,21332.1,5.44,0,9.7,,T0
114,8/19/2020,Siderastrea siderea,114,13488.5,21480.3,7.74,0,11.3,,T0
116,8/19/2020,Siderastrea siderea,116,9328,21686.7,26.74,0,20.9,,T0
117,8/19/2020,Porites astreoides,117,9302.8,21442.6,12.77,0,17,,T0
118,8/19/2020,Porites astreoides,118,4095.3,21389.4,29.33,0,23.8,,T0
119,8/19/2020,Siderastrea siderea,119,21559.5,21948.3,8.67,0,16.1,,T0
120,8/19/2020,Porites astreoides,120,26752,22305.7,9.52,0,12,,T0
121,8/19/2020,Porites astreoides,121,26731.1,22431.8,4.84,0,8.8,,T0
122,8/19/2020,Siderastrea siderea,122,28514.9,22901.7,17.61,0,18.2,,T0
123,8/19/2020,Siderastrea siderea,123,27167.5,23277.6,25.29,0,20.7,,T0
124,8/19/2020,Siderastrea siderea,124,25331,23584,35.61,0,26.2,,T0
125,8/19/2020,Siderastrea siderea,125,24921,23597.3,22.56,0,18.9,,T0
127,8/19/2020,Stephanocoenia intersepta,127,24822.8,24170.1,34.16,0,52.3,,T0
126,8/19/2020,Stephanocoenia intersepta,127,24927.8,24035.4,34.19,0,28.2,,T0
128,8/19/2020,Siderastrea siderea,128,7886.2,25071.5,69.11,0,47.7,,T0
129,8/19/2020,Porites astreoides,129,6434.7,24804.3,61.29,0,46.4,,T0
130,8/19/2020,Siderastrea siderea,130,1415.2,26318.2,51.49,0,29.3,,T0
131,8/19/2020,Agaricia agaricites,131,3091,26297.1,10.26,0,13.8,,T0
132,8/19/2020,Agaricia agaricites,132,3493.3,26967.5,19.9,0,17.9,,T0
133,8/19/2020,Siderastrea siderea,133,3003.1,25363.9,14.1,0,16.2,,T0
134,8/19/2020,Siderastrea siderea,134,16399,25629.2,16.11,0,16.7,,T0
135,8/19/2020,Siderastrea siderea,135,30275.7,25840.4,33.3,0,29,,T0
136,8/19/2020,Stephanocoenia intersepta,136,27460,26757.6,35.69,0,64,,T0
137,8/19/2020,Siderastrea siderea,137,24105.7,25216.8,54.49,0,29.9,,T0
138,8/19/2020,Porites astreoides,138,27313.9,24453.5,27.19,0,20.7,,T0
139,8/19/2020,Siderastrea siderea,139,27126.4,24423.8,3.95,0,8,,T0
140,8/19/2020,Siderastrea siderea,140,27717.1,24773,3.97,0,8.4,,T0
141,8/19/2020,Porites astreoides,141,20950.1,24883.2,24.66,0,19.9,,T0
142,8/19/2020,Porites astreoides,142,5087.3,26632.8,19.81,0,22.1,,T0
143,8/19/2020,Porites astreoides,143,19007,26845.9,44.49,0,27.7,,T0
144,8/19/2020,Porites astreoides,144,20807.7,29206.1,31.6,0,33.3,,T0
145,8/19/2020,Siderastrea siderea,145,19685.9,29655.7,13.16,0,21,,T0
146,8/19/2020,Siderastrea siderea,146,18978.5,29675.8,35.96,0,25.2,,T0
147,8/19/2020,Porites astreoides,147,16476.8,29890.6,11.25,0,15.1,,T0
148,8/19/2020,Porites astreoides,148,16459.9,28274.8,16.73,0,19.3,,T0
149,8/19/2020,Siderastrea siderea,149,14847.7,29034.6,40.38,0,26,,T0
150,8/19/2020,Siderastrea siderea,150,8633.1,30714.5,35.76,0,31.6,,T0
151,8/19/2020,Siderastrea siderea,151,8439.2,30526.4,19.55,0,24,,T0
152,8/19/2020,Porites astreoides,152,11262.5,30646.6,12.92,0,13.6,,T0
153,8/19/2020,Porites astreoides,153,11432.2,30695.1,11.46,0,13.6,,T0
154,8/19/2020,Porites astreoides,154,11144.4,30768.5,7.07,0,10.2,,T0
155,8/19/2020,Porites astreoides,155,11319.2,30884.6,49.44,0,28.6,,T0
156,8/19/2020,Siderastrea siderea,156,11825,30893.3,9.91,0,15.3,,T0
157,8/19/2020,Porites astreoides,157,17545.5,30667.4,45.23,0,30.2,,T0
158,8/19/2020,Porites astreoides,158,19307.8,30158.3,7.88,0,11,,T0
159,8/19/2020,Siderastrea siderea,159,29932.1,23612.6,19.04,0,18,,T0
160,8/19/2020,Siderastrea siderea,160,5982.3,23026.1,22.63,0,19.6,,T0
49,8/19/2020,Porites astreoides,49,10471.8,10983.6,8.5,0,12.2,,T0
24,8/19/2020,Porites astreoides,24,13053.3,6290.6,82.35,0,35.5,,T0
1,8/19/2020,Siderastrea siderea,1,4867.5,2801.2,28.88,0,21.3,,T0
