TagLab Region id,TagLab Date,TagLab Class name,TagLab Genet id,TagLab Centroid x,TagLab Centroid y,TagLab Area,TagLab Surf. area,TagLab Perimeter,TagLab Note,timePoint
73,12/7/2021,Siderastrea siderea,331,21648.3,7739.6,16.87,0,23.5,,T12
74,12/7/2021,Siderastrea siderea,332,23193.6,5342.3,10.67,0,13.2,,T12
75,12/7/2021,Siderastrea siderea,333,25584.5,7762.3,23.83,0,22.1,,T12
76,12/7/2021,Porites astreoides,334,24674.8,7571.8,8.87,0,13.2,,T12
77,12/7/2021,Siderastrea siderea,335,23921.1,6403.9,4.72,0,9.4,,T12
78,12/7/2021,Siderastrea siderea,336,24420.8,6243.4,3.78,0,8,,T12
79,12/7/2021,Siderastrea siderea,337,27502.2,6608.6,4.41,0,9.8,,T12
80,12/7/2021,Porites astreoides,338,27599.1,6896.3,7.72,0,11.3,,T12
81,12/7/2021,Siderastrea siderea,339,30704.3,6901.5,4.92,0,9.3,,T12
82,12/7/2021,Agaricia agaricites,340,29515.6,7710,18.02,0,19,,T12
83,12/7/2021,Porites astreoides,341,9461.7,8195.1,4.28,0,11.9,,T12
84,12/7/2021,Siderastrea siderea,342,9419.1,8558.1,19.98,0,28.1,,T12
85,12/7/2021,Siderastrea siderea,343,9289.5,8610,0.43,0,2.6,,T12
86,12/7/2021,Siderastrea siderea,344,11620.9,8781.8,68.87,0,58.1,,T12
87,12/7/2021,Porites astreoides,345,11044,10577.3,70.91,0,37,,T12
88,12/7/2021,Siderastrea siderea,346,10594.1,9294,1.45,0,4.8,,T12
89,12/7/2021,Siderastrea siderea,347,13667.5,8167.5,43.78,0,26.7,,T12
90,12/7/2021,Agaricia agaricites,348,14007.8,10579.2,7.81,0,12.5,,T12
91,12/7/2021,Agaricia agaricites,349,13568.7,10617.7,6.62,0,10.3,,T12
92,12/7/2021,Porites porites,350,19030,10409.3,68.57,0,48.5,,T12
93,12/7/2021,Siderastrea siderea,351,17709.4,10530.6,83.85,0,38.5,,T12
94,12/7/2021,Siderastrea siderea,352,17475.5,10664.1,94.11,0,43.4,,T12
95,12/7/2021,Siderastrea siderea,353,16537.2,9917.7,11.84,0,16.1,,T12
96,12/7/2021,Siderastrea siderea,354,20229.7,8273.6,9.67,0,13,,T12
97,12/7/2021,Stephanocoenia intersepta,355,21572.7,8591.6,33.33,0,31.2,,T12
98,12/7/2021,Stephanocoenia intersepta,356,21446.8,8683.3,4.82,0,13.7,,T12
99,12/7/2021,Stephanocoenia intersepta,357,22170.1,8507.7,5.51,0,10.2,,T12
101,12/7/2021,Stephanocoenia intersepta,359,22184.2,8388,1.65,0,5.2,,T12
100,12/7/2021,Siderastrea siderea,358,20688.5,9408.2,138.22,0,62.9,,T12
102,12/7/2021,Montastraea cavernosa,360,20737.5,8204.5,33.36,0,41.8,,T12
103,12/7/2021,Siderastrea siderea,361,20779.6,11227.4,38.44,0,29.5,,T12
104,12/7/2021,Porites astreoides,362,25581.5,10593.8,25.36,0,20.3,,T12
105,12/7/2021,Siderastrea siderea,363,24408.3,8924,10.38,0,13.4,,T12
106,12/7/2021,Porites astreoides,364,27300.3,8856.9,6.49,0,11.3,,T12
107,12/7/2021,Siderastrea siderea,365,28854.7,9754.5,142.44,0,94.4,,T12
108,12/7/2021,Orbicella faveolata,366,2705,12020.3,1232.93,0,244.8,,T12
109,12/7/2021,Orbicella faveolata,367,2340,13463.9,750.88,0,163,,T12
110,12/7/2021,Stephanocoenia intersepta,368,3649.5,13531.4,19.14,0,40.8,,T12
111,12/7/2021,Siderastrea siderea,369,5277.7,13753.6,29.26,0,22,,T12
112,12/7/2021,Siderastrea siderea,370,7315.7,11112.3,85.95,0,66.7,,T12
113,12/7/2021,Siderastrea siderea,371,8104.6,12323.5,148.78,0,68,,T12
114,12/7/2021,Siderastrea siderea,372,9011.9,13954.4,77.5,0,40.4,,T12
116,12/7/2021,Siderastrea siderea,374,11738.4,12156.2,3.25,0,7.8,,T12
117,12/7/2021,Siderastrea siderea,375,11766.1,12480.4,1.49,0,4.7,,T12
118,12/7/2021,Siderastrea siderea,376,11826.6,12336,25.15,0,27.7,,T12
115,12/7/2021,Siderastrea siderea,373,11558.4,12286.2,43.03,0,36.5,,T12
119,12/7/2021,Porites astreoides,377,10477.2,13555.2,79.86,0,49.6,,T12
120,12/7/2021,Siderastrea siderea,378,11118.9,12944.3,3.25,0,6.9,,T12
121,12/7/2021,Siderastrea siderea,379,16017.1,12249.1,63.03,0,45.7,,T12
122,12/7/2021,Siderastrea siderea,380,15864.1,12175.5,4.67,0,11,,T12
123,12/7/2021,Siderastrea siderea,381,13596.6,13192.7,48.43,0,35.6,,T12
124,12/7/2021,Siderastrea siderea,382,13281.9,12624.3,16.46,0,18.9,,T12
125,12/7/2021,Stephanocoenia intersepta,383,17007.5,11081.4,49.06,0,30.3,,T12
126,12/7/2021,Pseudodiploria strigosa,384,18730.1,12359.4,13.62,0,26,,T12
127,12/7/2021,Siderastrea siderea,385,18606.2,12504.9,1.19,0,4.2,,T12
128,12/7/2021,Porites astreoides,386,19421.4,13789.6,17.49,0,20.2,,T12
129,12/7/2021,Montastraea cavernosa,387,17696.8,13699.8,6.28,0,10.1,,T12
130,12/7/2021,Siderastrea siderea,388,22674.6,13144.3,26.44,0,21.9,,T12
131,12/7/2021,Siderastrea siderea,389,22420.6,13226.2,56.33,0,42.1,,T12
132,12/7/2021,Siderastrea siderea,390,22153.7,13253.9,15.97,0,19.4,,T12
133,12/7/2021,Siderastrea siderea,391,22200.9,13562,14.67,0,14.9,,T12
134,12/7/2021,Siderastrea siderea,392,23239,13375.8,25.99,0,33.9,,T12
135,12/7/2021,Siderastrea siderea,393,26708.7,13097.6,5.3,0,8.9,,T12
136,12/7/2021,Siderastrea siderea,394,28546.2,12806.7,44.26,0,32.4,,T12
137,12/7/2021,Siderastrea siderea,395,3391.2,14368.6,96.25,0,42,,T12
138,12/7/2021,Siderastrea siderea,396,1842.4,16444.2,17.13,0,18.5,,T12
139,12/7/2021,Siderastrea siderea,397,3325.3,16203,37.19,0,29.6,,T12
140,12/7/2021,Siderastrea siderea,398,6903.2,15350.2,7.97,0,15.9,,T12
141,12/7/2021,Siderastrea siderea,399,6655.8,15257.6,6.64,0,10.2,,T12
142,12/7/2021,Siderastrea siderea,400,6711.7,15230.5,2.65,0,7.3,,T12
143,12/7/2021,Porites porites,401,6713.2,16968.4,38.25,0,45.5,,T12
144,12/7/2021,Porites porites,402,6747.9,16756.2,41.89,0,41.8,,T12
145,12/7/2021,Siderastrea siderea,403,7269.6,16842.8,45.25,0,36.2,,T12
146,12/7/2021,Siderastrea siderea,404,8791.6,15023.3,2.21,0,9.2,,T12
147,12/7/2021,Siderastrea siderea,405,8891.1,14930.4,1.49,0,6,,T12
148,12/7/2021,Porites porites,406,10258.6,16173,88.42,0,51.2,,T12
149,12/7/2021,Porites porites,407,8141.2,15892.3,51.96,0,46.3,,T12
150,12/7/2021,Siderastrea siderea,408,12733.4,14428,397.88,0,155,,T12
151,12/7/2021,Siderastrea siderea,409,12224.7,15770.2,132.27,0,79,,T12
152,12/7/2021,Porites astreoides,410,11910.6,15638.5,16.49,0,16.3,,T12
153,12/7/2021,Siderastrea siderea,411,10860.4,16339.7,28.53,0,27.8,,T12
154,12/7/2021,Porites porites,412,11555.7,15012.6,27.43,0,24.2,,T12
155,12/7/2021,Siderastrea siderea,413,15947.5,14170.4,2.64,0,6.9,,T12
156,12/7/2021,Siderastrea siderea,414,16063.5,14409.2,31.15,0,25.2,,T12
157,12/7/2021,Siderastrea siderea,415,16260.7,15014.4,11.83,0,15.4,,T12
158,12/7/2021,Siderastrea siderea,416,17065.1,14515,55.85,0,35.3,,T12
159,12/7/2021,Siderastrea siderea,417,17100.4,14823.3,10.52,0,20.8,,T12
160,12/7/2021,Siderastrea siderea,418,16451.6,15004.8,7.43,0,12.6,,T12
161,12/7/2021,Siderastrea siderea,419,18704.9,14191.6,10.39,0,14.9,,T12
162,12/7/2021,Siderastrea siderea,420,18545.7,14239.7,2.04,0,6.1,,T12
163,12/7/2021,Stephanocoenia intersepta,421,18884.6,14072.9,2.07,0,8.6,,T12
164,12/7/2021,Stephanocoenia intersepta,422,18903.1,14123.6,1.22,0,4.3,,T12
165,12/7/2021,Stephanocoenia intersepta,423,18893.6,14177.4,1.16,0,4.1,,T12
166,12/7/2021,Stephanocoenia intersepta,424,18822.9,14256.3,3.96,0,9.5,,T12
167,12/7/2021,Siderastrea siderea,425,20941.1,14609.4,22.02,0,27.2,,T12
168,12/7/2021,Siderastrea siderea,426,20468.5,16445.9,8.29,0,18.9,,T12
169,12/7/2021,Siderastrea siderea,427,23198,14009.2,17.4,0,19.7,,T12
170,12/7/2021,Montastraea cavernosa,428,24792.5,14775.5,4.91,0,9.2,,T12
171,12/7/2021,Siderastrea siderea,429,24084.8,14961.8,58.71,0,40,,T12
172,12/7/2021,Siderastrea siderea,430,23580.7,15512.1,52.69,0,59.1,,T12
173,12/7/2021,Siderastrea siderea,431,24204.5,15451.6,24.86,0,21.9,,T12
174,12/7/2021,Stephanocoenia intersepta,432,24486.7,16029.4,19.38,0,22.7,,T12
175,12/7/2021,Siderastrea siderea,433,24662.5,16073.1,67.64,0,53.5,,T12
176,12/7/2021,Siderastrea siderea,434,26153.5,14333.8,25.09,0,19.6,,T12
177,12/7/2021,Siderastrea siderea,435,28662.5,14725.8,42.86,0,27,,T12
178,12/7/2021,Stephanocoenia intersepta,436,28199.3,16301.3,69.58,0,56.5,,T12
