Blob id	Class name	Centroid x	Centroid y	Coral area	Coral perimeter	Coral note
111.0	Orbicella faveolata	16260.4	14354.7	367.36	197.9	
117.0	Empty	10636.6	14348.4	56.52	33.7	
118.0	Siderastrea spp.	27413.4	15545.7	67.47	80.1	
119.0	Siderastrea spp.	11584.0	15214.3	6.71	11.1	
120.0	Siderastrea spp.	3301.5	14817.8	54.7	31.6	
121.0	Stephannocoenia intersepta	2745.3	15361.4	52.9	39.6	
122.0	Siderastrea spp.	3516.7	16347.8	105.81	45.3	
123.0	Siderastrea spp.	3767.1	16004.7	16.59	16.2	
124.0	Siderastrea spp.	2850.5	16648.2	58.43	31.8	
125.0	Siderastrea spp.	6483.5	16620.6	18.87	25.3	
126.0	Siderastrea spp.	12435.5	16337.4	5.8	9.9	
127.0	Siderastrea spp.	12828.1	16065.1	73.61	35.8	
128.0	Siderastrea spp.	13406.1	15247.1	16.77	17.4	
129.0	Siderastrea spp.	21942.5	16328.7	16.77	17.7	
131.0	Siderastrea spp.	13716.5	16493.5	0.01	0.2	
130.0	Siderastrea spp.	13760.1	16577.7	16.36	23.6	
132.0	Siderastrea spp.	13611.2	16756.1	22.93	18.8	
133.0	Siderastrea spp.	5836.5	16829.0	4.15	8.2	
134.0	Siderastrea spp.	1869.1	16784.9	46.29	27.1	
135.0	Siderastrea spp.	12487.4	17422.2	55.65	31.5	
136.0	Siderastrea spp.	27943.3	18334.7	31.32	22.9	
137.0	Siderastrea spp.	19469.8	17957.9	6.22	12.0	
138.0	Xestospongia muta	16855.6	18665.8	613.23	115.8	
139.0	Siderastrea spp.	5325.9	18259.6	51.44	49.5	
140.0	Siderastrea spp.	6362.0	18766.8	49.62	54.2	
141.0	Siderastrea spp.	10464.6	19148.8	39.91	36.2	
142.0	Siderastrea spp.	22305.8	20137.7	43.72	27.4	
143.0	Siderastrea spp.	3364.7	21023.7	47.57	30.0	
144.0	Siderastrea spp.	3714.0	20344.3	8.28	12.8	
145.0	Siderastrea spp.	21061.5	20557.8	6.46	10.2	
146.0	Siderastrea spp.	24004.6	20625.2	32.32	28.6	
147.0	Siderastrea spp.	24521.9	20276.2	78.59	42.3	
148.0	Porites astreoides	17715.8	21817.9	65.38	45.8	
149.0	Siderastrea spp.	16044.1	21774.7	45.72	26.2	
150.0	Siderastrea spp.	12682.2	21156.5	65.02	37.0	
151.0	Siderastrea spp.	1278.4	22719.5	111.63	63.1	
152.0	Siderastrea spp.	1678.8	23303.7	32.48	23.3	
153.0	Siderastrea spp.	6385.1	22442.3	24.51	21.0	
154.0	Siderastrea spp.	6435.7	22271.3	5.05	10.7	
155.0	Siderastrea spp.	6502.4	22324.6	3.97	8.0	
156.0	Siderastrea spp.	6721.6	22768.9	63.94	45.0	
157.0	Siderastrea spp.	7469.1	22718.8	14.93	16.0	
158.0	Siderastrea spp.	7552.9	22595.6	18.64	20.4	
159.0	Siderastrea spp.	8988.0	22826.6	58.49	39.8	
160.0	Siderastrea spp.	13968.9	22193.6	35.83	26.8	
161.0	Siderastrea spp.	14181.5	23364.7	37.31	24.0	
162.0	Siderastrea spp.	16304.9	22726.3	45.23	39.6	
163.0	Siderastrea spp.	20081.3	22432.0	61.87	31.9	
164.0	Siderastrea spp.	19164.2	24022.3	21.93	18.2	
165.0	Acropora cervicornis	20485.3	23052.9	27.14	49.0	
166.0	Siderastrea spp.	20689.0	22867.0	6.59	10.2	
167.0	Siderastrea spp.	16009.6	23687.7	6.36	11.8	
168.0	Stephannocoenia intersepta	12441.2	23400.7	20.4	21.8	
169.0	Siderastrea spp.	9375.7	23545.3	85.97	36.2	
170.0	Siderastrea spp.	6797.5	23267.8	10.45	14.5	
171.0	Siderastrea spp.	1595.8	23714.6	6.02	12.6	
173.0	Siderastrea spp.	2200.4	24184.8	35.54	25.6	
174.0	Siderastrea spp.	3026.9	24140.2	22.58	20.3	
172.0	Siderastrea spp.	1891.5	23956.4	70.91	49.0	
175.0	Agaricia spp.	7623.1	23848.7	19.27	28.4	
176.0	Pseudodiploria strigosa	10583.7	24849.8	313.45	105.0	
177.0	Porites astreoides	17520.7	24802.9	79.89	35.8	
178.0	Siderastrea spp.	17797.3	24213.0	21.29	24.1	
179.0	Siderastrea spp.	20802.5	24334.0	72.79	45.2	
180.0	Orbicella faveolata	18695.9	25987.3	453.77	112.2	
181.0	Siderastrea spp.	14985.2	25737.9	71.77	45.5	
182.0	Siderastrea spp.	12716.0	26202.2	75.86	37.5	
183.0	Siderastrea spp.	13238.9	26215.7	59.42	36.9	
184.0	Siderastrea spp.	12028.2	25250.8	15.32	16.5	
185.0	Siderastrea spp.	12255.0	25270.3	46.25	28.1	
186.0	Siderastrea spp.	12142.7	25433.6	49.9	31.2	
187.0	Stephannocoenia intersepta	11659.2	26172.9	56.44	35.0	
188.0	Siderastrea spp.	11508.4	26250.7	43.39	30.8	
189.0	Siderastrea spp.	703.6	25953.0	33.0	24.2	
190.0	Siderastrea spp.	5869.3	26463.9	18.43	17.9	
191.0	Porites astreoides	9764.0	26640.0	140.29	52.1	
192.0	Stephannocoenia intersepta	9545.4	27292.8	106.19	42.3	
193.0	Siderastrea spp.	11996.5	26897.5	57.12	30.6	
194.0	Stephannocoenia intersepta	12151.8	27009.7	9.95	14.6	
195.0	Siderastrea spp.	12664.5	27281.0	116.11	77.3	
196.0	Siderastrea spp.	13917.8	26948.8	35.37	44.5	
197.0	Siderastrea spp.	14293.5	26845.1	17.34	16.8	
198.0	Siderastrea spp.	18718.9	27644.6	56.14	32.1	
199.0	Siderastrea spp.	26509.9	27162.5	143.34	53.2	
200.0	Siderastrea spp.	26273.8	27708.1	12.22	16.2	
201.0	Siderastrea spp.	26331.8	27826.7	11.3	18.2	
202.0	Siderastrea spp.	22735.9	28359.0	48.95	28.7	
