TagLab Region id,TagLab Date,TagLab Class name,TagLab Genet id,TagLab Centroid x,TagLab Centroid y,TagLab Area,TagLab Surf. area,TagLab Perimeter,TagLab Note
0,2022-04-28,Acropora cervicornis,0,16849.9,2683.0,458.72,0.0,197.7,
1,2022-04-28,Acropora cervicornis,1,17336.5,2192.3,291.5,0.0,161.7,
2,2022-04-28,Acropora cervicornis,2,20987.5,2751.6,955.37,0.0,168.6,
3,2022-04-28,Acropora cervicornis,3,22120.4,2472.8,613.84,0.0,183.9,
4,2022-04-28,Acropora cervicornis,4,24388.7,2597.5,111.62,0.0,97.7,
5,2022-04-28,Acropora cervicornis,5,24167.8,2651.4,12.58,0.0,19.8,
6,2022-04-28,Acropora cervicornis,6,24287.4,2760.8,6.29,0.0,12.7,
7,2022-04-28,Acropora cervicornis,7,24327.3,2757.6,3.82,0.0,8.3,
9,2022-04-28,Acropora cervicornis,9,25302.0,4137.9,827.93,0.0,185.3,
8,2022-04-28,Acropora cervicornis,8,25316.3,3857.2,14.58,0.0,27.4,
10,2022-04-28,Acropora cervicornis,10,25231.4,3474.9,732.68,0.0,178.1,
11,2022-04-28,Acropora cervicornis,11,24726.8,3965.7,376.59,0.0,163.6,
12,2022-04-28,Acropora cervicornis,12,24204.0,3521.9,133.39,0.0,85.1,
13,2022-04-28,Acropora cervicornis,13,24926.7,2847.2,90.3,0.0,72.8,
14,2022-04-28,Acropora cervicornis,14,23527.3,3479.4,102.18,0.0,117.7,
15,2022-04-28,Acropora cervicornis,15,21346.0,4180.0,1020.18,0.0,254.2,
16,2022-04-28,Acropora cervicornis,16,21501.3,4353.3,14.52,0.0,16.3,
17,2022-04-28,Acropora cervicornis,17,20526.9,3508.2,21.0,0.0,28.0,
18,2022-04-28,Acropora cervicornis,18,20384.8,4050.5,645.61,0.0,166.8,
19,2022-04-28,Acropora cervicornis,19,18899.6,3875.1,469.21,0.0,255.7,
20,2022-04-28,Acropora cervicornis,20,18929.7,4009.6,11.72,0.0,16.3,
21,2022-04-28,Acropora cervicornis,21,17953.6,3917.9,659.44,0.0,135.1,
22,2022-04-28,Acropora cervicornis,22,17904.3,3514.4,626.96,0.0,160.8,
23,2022-04-28,Acropora cervicornis,23,16284.2,3356.2,25.44,0.0,23.5,
24,2022-04-28,Acropora cervicornis,24,17198.2,3489.6,470.84,0.0,161.6,
25,2022-04-28,Acropora cervicornis,0,16368.2,4376.6,366.09,0.0,108.9,
26,2022-04-28,Acropora cervicornis,0,16862.3,4711.6,18.06,0.0,23.7,
27,2022-04-28,Acropora cervicornis,0,17208.7,4914.9,351.09,0.0,104.2,
28,2022-04-28,Acropora cervicornis,0,18217.5,4239.2,52.93,0.0,39.7,
29,2022-04-28,Acropora cervicornis,0,18539.1,4447.7,500.73,0.0,113.2,
30,2022-04-28,Acropora cervicornis,0,18802.3,4480.0,27.87,0.0,21.2,
31,2022-04-28,Acropora cervicornis,0,18181.9,5240.1,372.64,0.0,142.7,
32,2022-04-28,Acropora cervicornis,0,19178.0,5470.5,319.81,0.0,103.9,
33,2022-04-28,Acropora cervicornis,0,19042.5,5325.7,378.2,0.0,140.5,
34,2022-04-28,Acropora cervicornis,0,19935.5,4571.3,689.08,0.0,189.2,
35,2022-04-28,Acropora cervicornis,0,20436.1,4896.0,456.21,0.0,163.7,
36,2022-04-28,Acropora cervicornis,0,21213.9,4834.1,961.43,0.0,191.5,
37,2022-04-28,Acropora cervicornis,0,21370.6,5338.4,872.55,0.0,172.6,
38,2022-04-28,Acropora cervicornis,0,24469.8,4766.6,625.6,0.0,268.3,
39,2022-04-28,Acropora cervicornis,0,19416.6,6224.2,113.18,0.0,52.7,
40,2022-04-28,Acropora cervicornis,0,21103.0,5928.3,455.87,0.0,143.1,
41,2022-04-28,Acropora cervicornis,0,20776.0,6517.2,895.33,0.0,179.5,
42,2022-04-28,Acropora cervicornis,0,27511.0,7572.0,66.24,0.0,48.6,
43,2022-04-28,Acropora cervicornis,0,27749.9,8107.4,518.41,0.0,217.3,
44,2022-04-28,Acropora cervicornis,0,26899.4,7972.9,627.59,0.0,163.0,
45,2022-04-28,Acropora cervicornis,0,28509.4,8032.2,790.02,0.0,227.2,
46,2022-04-28,Acropora cervicornis,0,28687.4,9736.7,338.77,0.0,148.2,
47,2022-04-28,Acropora cervicornis,0,28376.8,8899.6,87.32,0.0,80.4,
48,2022-04-28,Acropora cervicornis,0,28422.0,9031.6,10.04,0.0,16.5,
49,2022-04-28,Acropora cervicornis,0,28527.9,9037.7,48.33,0.0,40.8,
50,2022-04-28,Acropora cervicornis,0,28554.2,8851.3,111.5,0.0,71.3,
51,2022-04-28,Acropora cervicornis,0,28942.2,9639.4,15.63,0.0,19.1,
52,2022-04-28,Acropora cervicornis,0,27819.9,9671.0,851.8,0.0,257.5,
53,2022-04-28,Acropora cervicornis,0,26949.2,9109.2,648.01,0.0,153.0,
54,2022-04-28,Acropora cervicornis,0,27378.3,9188.3,855.54,0.0,179.3,
55,2022-04-28,Acropora cervicornis,0,4593.1,9639.0,572.28,0.0,190.3,
56,2022-04-28,Acropora cervicornis,0,3497.9,10274.2,541.8,0.0,148.7,
57,2022-04-28,Acropora cervicornis,0,4051.7,10760.5,820.92,0.0,188.7,
58,2022-04-28,Acropora cervicornis,0,3850.0,11293.0,477.74,0.0,244.7,
59,2022-04-28,Acropora cervicornis,0,4022.3,9931.1,614.96,0.0,202.5,
60,2022-04-28,Acropora cervicornis,0,4585.7,11323.8,633.42,0.0,158.9,
61,2022-04-28,Acropora cervicornis,0,5936.6,10084.9,21.59,0.0,23.5,
62,2022-04-28,Acropora cervicornis,0,7253.7,11070.6,419.5,0.0,118.9,
63,2022-04-28,Acropora cervicornis,0,7779.6,11085.2,56.36,0.0,53.8,
64,2022-04-28,Acropora cervicornis,0,8677.6,11234.2,511.25,0.0,159.1,
65,2022-04-28,Acropora cervicornis,0,19281.3,11006.9,739.97,0.0,233.8,
66,2022-04-28,Acropora cervicornis,0,28809.5,10689.7,45.1,0.0,44.7,
67,2022-04-28,Acropora cervicornis,0,29304.6,10145.0,277.73,0.0,101.0,
68,2022-04-28,Acropora cervicornis,0,29712.8,10272.8,7.96,0.0,14.8,
69,2022-04-28,Acropora cervicornis,0,29471.6,10124.8,16.3,0.0,32.2,
70,2022-04-28,Acropora cervicornis,0,23652.8,11742.4,694.19,0.0,182.5,
71,2022-04-28,Acropora cervicornis,0,23172.6,11758.5,27.16,0.0,44.9,
72,2022-04-28,Acropora cervicornis,0,23041.1,11836.1,23.02,0.0,32.9,
73,2022-04-28,Acropora cervicornis,0,22961.1,11935.1,102.81,0.0,56.9,
74,2022-04-28,Acropora cervicornis,0,23129.2,11964.3,15.34,0.0,25.5,
75,2022-04-28,Acropora cervicornis,0,24129.3,12011.9,620.54,0.0,147.8,
76,2022-04-28,Acropora cervicornis,0,23221.1,12589.4,31.69,0.0,46.8,
77,2022-04-28,Acropora cervicornis,0,19753.8,11403.5,637.54,0.0,219.8,
78,2022-04-28,Acropora cervicornis,0,19436.6,12308.1,904.78,0.0,223.0,
79,2022-04-28,Acropora cervicornis,0,19759.5,12781.4,944.38,0.0,216.9,
80,2022-04-28,Acropora cervicornis,0,15377.9,12247.2,617.24,0.0,149.4,
81,2022-04-28,Acropora cervicornis,0,12520.7,12568.2,10.0,0.0,14.7,
82,2022-04-28,Acropora cervicornis,0,11077.3,12369.8,211.52,0.0,92.7,
83,2022-04-28,Acropora cervicornis,0,7440.9,11987.8,614.96,0.0,146.4,
84,2022-04-28,Acropora cervicornis,0,8209.8,12023.8,58.56,0.0,50.0,
85,2022-04-28,Acropora cervicornis,0,8378.8,11795.6,531.18,0.0,185.1,
86,2022-04-28,Acropora cervicornis,0,6577.3,11702.2,958.5,0.0,153.2,
87,2022-04-28,Acropora cervicornis,0,4286.0,11748.1,618.9,0.0,185.2,
88,2022-04-28,Acropora cervicornis,0,4673.5,12374.0,31.93,0.0,41.9,
89,2022-04-28,Acropora cervicornis,0,6054.5,12574.8,190.64,0.0,93.6,
90,2022-04-28,Acropora cervicornis,0,2527.0,11601.4,404.76,0.0,144.7,
91,2022-04-28,Acropora cervicornis,0,2977.4,11967.1,81.66,0.0,42.4,
92,2022-04-28,Acropora cervicornis,0,2977.5,12129.3,51.77,0.0,32.6,
93,2022-04-28,Acropora cervicornis,0,3015.5,12297.3,55.39,0.0,33.1,
94,2022-04-28,Acropora cervicornis,0,3866.2,11896.2,594.64,0.0,199.5,
95,2022-04-28,Acropora cervicornis,0,6426.6,12781.4,669.75,0.0,179.4,
96,2022-04-28,Acropora cervicornis,0,6130.1,13708.6,913.99,0.0,270.7,
97,2022-04-28,Acropora cervicornis,0,7066.6,13937.6,922.75,0.0,233.2,
98,2022-04-28,Acropora cervicornis,0,7566.2,12739.5,300.07,0.0,141.9,
99,2022-04-28,Acropora cervicornis,0,7932.5,13211.4,624.98,0.0,194.5,
100,2022-04-28,Acropora cervicornis,0,10611.2,13743.6,342.18,0.0,105.8,
101,2022-04-28,Acropora cervicornis,0,10401.9,13800.2,10.93,0.0,15.9,
103,2022-04-28,Acropora cervicornis,0,11123.6,13496.4,67.22,0.0,50.8,
102,2022-04-28,Acropora cervicornis,0,11230.9,13478.0,30.87,0.0,27.1,
104,2022-04-28,Acropora cervicornis,0,11892.7,13691.1,137.26,0.0,83.3,
105,2022-04-28,Acropora cervicornis,0,12065.7,13663.3,169.24,0.0,110.4,
106,2022-04-28,Acropora cervicornis,0,11634.8,13196.9,42.16,0.0,30.5,
107,2022-04-28,Acropora cervicornis,0,11945.9,12923.2,67.59,0.0,69.5,
108,2022-04-28,Acropora cervicornis,0,12054.5,12963.0,7.69,0.0,11.9,
109,2022-04-28,Acropora cervicornis,0,12006.5,12976.3,4.78,0.0,10.5,
110,2022-04-28,Acropora cervicornis,0,14908.2,13316.6,629.71,0.0,179.1,
111,2022-04-28,Acropora cervicornis,0,15924.5,12958.9,15.54,0.0,28.2,
112,2022-04-28,Acropora cervicornis,0,16275.1,13133.4,22.83,0.0,20.8,
113,2022-04-28,Acropora cervicornis,0,16351.1,13159.8,4.08,0.0,9.2,
114,2022-04-28,Acropora cervicornis,0,16304.5,13182.4,16.2,0.0,18.0,
115,2022-04-28,Acropora cervicornis,0,19047.5,13565.4,501.83,0.0,179.7,
116,2022-04-28,Acropora cervicornis,0,17028.7,13076.8,52.21,0.0,48.2,
117,2022-04-28,Acropora cervicornis,0,19983.5,13605.7,681.41,0.0,161.3,
118,2022-04-28,Acropora cervicornis,0,20500.8,13410.5,456.01,0.0,205.4,
119,2022-04-28,Acropora cervicornis,0,20651.4,13970.7,484.78,0.0,212.8,
120,2022-04-28,Acropora cervicornis,0,21273.9,14044.6,408.2,0.0,169.6,
121,2022-04-28,Acropora cervicornis,0,23275.6,13361.4,327.18,0.0,117.2,
122,2022-04-28,Acropora cervicornis,0,25286.4,13709.6,280.8,0.0,160.7,
123,2022-04-28,Acropora cervicornis,0,25444.2,13848.6,19.58,0.0,28.3,
124,2022-04-28,Acropora cervicornis,0,25360.0,13858.4,27.86,0.0,30.0,
125,2022-04-28,Acropora cervicornis,0,25798.4,14952.6,31.64,0.0,38.3,
126,2022-04-28,Acropora cervicornis,0,25714.6,14922.1,2.64,0.0,6.3,
127,2022-04-28,Acropora cervicornis,0,22616.4,14153.8,296.47,0.0,129.7,
128,2022-04-28,Acropora cervicornis,0,24294.3,14427.5,83.48,0.0,70.8,
129,2022-04-28,Acropora cervicornis,0,19964.5,14237.4,676.15,0.0,188.6,
130,2022-04-28,Acropora cervicornis,0,15770.4,14523.6,407.77,0.0,149.5,
