TagLab Region id,TagLab Date,TagLab Class name,TagLab Genet id,TagLab Centroid x,TagLab Centroid y,TagLab Area,TagLab Surf. area,TagLab Perimeter,TagLab Note
2,2021-06-15,Siderastrea siderea,2,2770.0,2550.1,1.73,0.0,5.3,
3,2021-06-15,Siderastrea siderea,3,226.5,1403.0,8.95,0.0,17.9,
0,2021-06-15,Siderastrea siderea,0,878.6,1362.7,3.76,0.0,7.9,
1,2021-06-15,Porites astreoides,1,2971.2,1179.1,12.07,0.0,14.2,
8,2021-06-15,Siderastrea siderea,8,4907.8,441.4,1.7,0.0,5.1,
4,2021-06-15,Siderastrea siderea,4,4070.5,2642.3,47.36,0.0,41.6,
6,2021-06-15,Porites astreoides,6,5262.0,1912.0,87.88,0.0,38.1,
5,2021-06-15,Siderastrea siderea,5,4744.9,1886.3,32.97,0.0,24.3,
7,2021-06-15,Siderastrea siderea,7,4759.3,155.2,0.83,0.0,3.7,
9,2021-06-15,Siderastrea siderea,9,5096.9,276.5,1.99,0.0,7.2,
11,2021-06-15,Stephanocoenia intersepta,11,7550.0,1380.0,1.51,0.0,5.3,
10,2021-06-15,Siderastrea siderea,10,6277.7,599.4,27.49,0.0,27.3,
12,2021-06-15,Stephanocoenia intersepta,12,7051.4,2044.0,5.88,0.0,12.9,
13,2021-06-15,Stephanocoenia intersepta,13,9597.2,1551.1,2.7,0.0,8.2,
15,2021-06-15,Porites astreoides,15,13285.7,596.4,7.58,0.0,11.2,
16,2021-06-15,Siderastrea siderea,16,12304.5,2128.5,43.02,0.0,31.3,
17,2021-06-15,Porites astreoides,17,14857.6,281.4,4.37,0.0,8.8,
18,2021-06-15,Porites astreoides,18,16004.6,344.1,10.95,0.0,14.4,
21,2021-06-15,Stephanocoenia intersepta,21,16648.0,2677.8,4.37,0.0,8.3,
22,2021-06-15,Stephanocoenia intersepta,22,16658.8,847.3,2.94,0.0,7.1,
23,2021-06-15,Stephanocoenia intersepta,23,17549.1,303.3,1.24,0.0,4.7,
24,2021-06-15,Stephanocoenia intersepta,24,17766.3,2125.3,3.85,0.0,8.0,
19,2021-06-15,Siderastrea siderea,19,16348.9,1809.9,85.44,0.0,67.3,
25,2021-06-15,Siderastrea siderea,25,16220.9,1710.1,0.89,0.0,4.4,
20,2021-06-15,Porites astreoides,20,14973.9,2166.3,24.18,0.0,22.6,
27,2021-06-15,Porites astreoides,27,16084.3,962.6,6.03,0.0,9.5,
26,2021-06-15,Porites astreoides,26,15049.7,1094.5,1.68,0.0,5.1,
28,2021-06-15,Porites astreoides,28,19469.7,1836.4,73.68,0.0,57.3,
29,2021-06-15,Siderastrea siderea,29,21009.1,2389.8,1.7,0.0,5.0,
30,2021-06-15,Porites astreoides,30,24028.8,1980.2,4.66,0.0,8.6,
31,2021-06-15,Stephanocoenia intersepta,31,26712.2,2541.4,3.05,0.0,7.8,
32,2021-06-15,Siderastrea siderea,32,28286.0,1134.0,26.88,0.0,26.5,
33,2021-06-15,Siderastrea siderea,33,28943.8,2250.3,8.03,0.0,11.6,
36,2021-06-15,Stephanocoenia intersepta,36,31200.2,473.5,3.34,0.0,7.1,
34,2021-06-15,Porites astreoides,34,30929.4,601.2,44.18,0.0,38.3,
35,2021-06-15,Stephanocoenia intersepta,35,30010.5,520.5,1.09,0.0,4.3,
37,2021-06-15,Siderastrea siderea,37,30829.1,965.5,1.19,0.0,5.2,
39,2021-06-15,Porites astreoides,39,32036.2,906.2,44.6,0.0,42.2,
38,2021-06-15,Siderastrea siderea,38,32240.0,1660.8,51.62,0.0,45.1,
40,2021-06-15,Stephanocoenia intersepta,40,31982.1,4983.8,2.46,0.0,6.6,
41,2021-06-15,Siderastrea siderea,41,31102.8,5749.3,27.48,0.0,49.3,
42,2021-06-15,Siderastrea siderea,42,27009.6,3924.7,2.4,0.0,5.9,
43,2021-06-15,Porites astreoides,43,28864.3,4543.6,35.39,0.0,30.5,
45,2021-06-15,Porites astreoides,45,28658.9,4501.8,1.62,0.0,5.5,
44,2021-06-15,Stephanocoenia intersepta,44,28704.9,4612.8,16.63,0.0,18.6,
47,2021-06-15,Dichocoenia stokesi,47,26265.3,3022.7,8.52,0.0,11.7,
46,2021-06-15,Siderastrea siderea,46,26096.0,5740.3,6.48,0.0,13.6,
49,2021-06-15,Stephanocoenia intersepta,49,20759.5,5111.0,0.81,0.0,3.9,
48,2021-06-15,Dichocoenia stokesi,48,20814.0,5085.5,4.13,0.0,8.6,
50,2021-06-15,Stephanocoenia intersepta,50,19086.2,3319.4,3.87,0.0,9.2,
54,2021-06-15,Porites astreoides,54,19628.5,5349.0,4.12,0.0,8.1,
55,2021-06-15,Porites astreoides,55,20180.2,3821.4,25.44,0.0,23.0,
56,2021-06-15,Stephanocoenia intersepta,56,20626.1,5209.4,0.44,0.0,2.5,
51,2021-06-15,Siderastrea siderea,51,17929.9,3890.9,28.19,0.0,28.3,
52,2021-06-15,Porites astreoides,52,18415.6,5398.8,12.52,0.0,15.9,
53,2021-06-15,Porites astreoides,53,18536.4,5276.9,11.84,0.0,24.0,
