TagLab Region id,TagLab Date,TagLab Class name,TagLab Genet id,TagLab Centroid x,TagLab Centroid y,TagLab Area,TagLab Surf. area,TagLab Perimeter,TagLab Note
0,2021-12-07,Acropora cervicornis,164,21223.6,14206.5,233.29,0.0,263.3,
2,2021-12-07,Orbicella faveolata,165,13582.3,16035.8,1.75,0.0,5.0,
3,2021-12-07,Orbicella faveolata,166,13518.0,16059.1,1.44,0.0,4.5,
4,2021-12-07,Orbicella faveolata,167,13358.7,16096.4,1.94,0.0,5.8,
5,2021-12-07,Orbicella faveolata,168,13653.2,16108.3,1.09,0.0,3.9,
6,2021-12-07,Orbicella faveolata,169,13395.8,16123.3,1.18,0.0,4.2,
7,2021-12-07,Orbicella faveolata,170,13518.0,16143.1,4.58,0.0,8.3,
8,2021-12-07,Orbicella faveolata,171,13582.5,16161.6,2.61,0.0,6.2,
9,2021-12-07,Orbicella faveolata,172,13474.3,16189.2,1.97,0.0,5.4,
10,2021-12-07,Orbicella faveolata,173,13417.4,16189.4,1.89,0.0,5.4,
11,2021-12-07,Orbicella faveolata,174,13601.6,16230.1,1.42,0.0,4.5,
12,2021-12-07,Orbicella faveolata,175,13475.3,15970.9,5.71,0.0,11.9,
13,2021-12-07,Orbicella faveolata,176,13404.2,16033.9,1.8,0.0,5.3,
14,2021-12-07,Orbicella faveolata,177,13458.7,16041.4,1.99,0.0,5.5,
15,2021-12-07,Orbicella faveolata,178,13457.1,16115.0,0.67,0.0,3.1,
16,2021-12-07,Orbicella faveolata,179,13358.2,16185.6,0.95,0.0,3.8,
19,2021-12-07,Orbicella faveolata,181,14136.8,16517.8,5.03,0.0,8.6,
21,2021-12-07,Orbicella faveolata,183,14215.6,16469.4,4.2,0.0,8.5,
18,2021-12-07,Orbicella faveolata,180,14343.9,16517.5,20.99,0.0,25.3,
22,2021-12-07,Orbicella faveolata,184,14244.4,16529.9,14.15,0.0,18.3,
23,2021-12-07,Porites astreoides,150,3137.3,4466.0,3.85,0.0,7.7,
24,2021-12-07,Porites astreoides,151,3136.4,4055.5,7.76,0.0,14.8,
25,2021-12-07,Porites astreoides,21,4201.5,3508.1,16.1,0.0,27.8,
26,2021-12-07,Siderastrea siderea,1,8815.3,2227.7,62.24,0.0,32.9,
27,2021-12-07,Porites astreoides,135,17678.3,4432.2,4.64,0.0,8.4,
28,2021-12-07,Porites astreoides,185,15863.6,3128.1,1.05,0.0,4.4,
30,2021-12-07,Stephanocoenia intersepta,4,21853.6,2386.7,16.02,0.0,20.5,
31,2021-12-07,Porites astreoides,159,21367.6,3725.9,8.2,0.0,17.9,
32,2021-12-07,Siderastrea siderea,186,28604.2,5281.4,26.5,0.0,20.2,
33,2021-12-07,Siderastrea siderea,44,27778.5,7161.0,20.46,0.0,20.7,
34,2021-12-07,Siderastrea siderea,11,20548.6,4982.0,17.81,0.0,16.4,
43,2021-12-07,Porites astreoides,12,22478.9,4753.3,1.89,0.0,5.5,
44,2021-12-07,Siderastrea siderea,13,18313.7,6191.2,29.83,0.0,44.9,
47,2021-12-07,Porites astreoides,196,15591.8,6437.8,9.76,0.0,13.2,
48,2021-12-07,Siderastrea siderea,18,13479.2,6190.2,47.23,0.0,49.0,
49,2021-12-07,Siderastrea siderea,160,9309.9,5872.1,3.56,0.0,7.3,
51,2021-12-07,Porites astreoides,161,10439.0,7483.8,9.86,0.0,12.6,
50,2021-12-07,Siderastrea siderea,34,10655.1,7304.8,9.85,0.0,12.4,
52,2021-12-07,Porites astreoides,33,9293.8,7432.8,27.42,0.0,23.1,
54,2021-12-07,Siderastrea siderea,198,4131.3,5388.9,3.85,0.0,10.7,
55,2021-12-07,Siderastrea siderea,22,2859.1,5883.5,14.02,0.0,20.9,
56,2021-12-07,Siderastrea siderea,24,2679.3,6833.1,18.41,0.0,19.3,
57,2021-12-07,Stephanocoenia intersepta,23,2459.9,8905.6,22.15,0.0,27.4,
58,2021-12-07,Porites astreoides,27,4280.4,7986.8,25.82,0.0,24.9,
59,2021-12-07,Orbicella faveolata,199,7352.3,8699.4,11.39,0.0,14.9,
60,2021-12-07,Porites astreoides,200,6123.2,8849.6,29.64,0.0,36.3,
61,2021-12-07,Porites astreoides,162,5572.4,10257.6,8.87,0.0,14.8,
62,2021-12-07,Siderastrea siderea,28,6987.7,7864.3,1.44,0.0,4.7,
63,2021-12-07,Siderastrea siderea,35,10893.8,8084.0,13.42,0.0,14.9,
64,2021-12-07,Siderastrea siderea,31,9729.7,9814.2,37.97,0.0,31.6,
65,2021-12-07,Stephanocoenia intersepta,163,7865.1,10121.5,6.9,0.0,10.3,
66,2021-12-07,Stephanocoenia intersepta,201,12613.2,8771.4,4.76,0.0,9.9,
67,2021-12-07,Siderastrea siderea,36,15246.8,7997.4,43.56,0.0,32.2,
68,2021-12-07,Stephanocoenia intersepta,37,17449.2,8251.6,15.83,0.0,29.5,
69,2021-12-07,Orbicella faveolata,202,17855.8,10012.7,2.74,0.0,6.8,
71,2021-12-07,Porites astreoides,40,22052.2,8600.8,7.57,0.0,10.9,
70,2021-12-07,Porites astreoides,39,21957.6,8585.5,5.96,0.0,9.7,
72,2021-12-07,Siderastrea siderea,38,22693.6,9487.4,20.12,0.0,32.1,
73,2021-12-07,Porites astreoides,47,22797.9,10267.2,71.99,0.0,49.3,
74,2021-12-07,Porites astreoides,42,25578.4,8891.1,26.14,0.0,20.0,
75,2021-12-07,Acropora cervicornis,203,24533.2,8218.1,15.66,0.0,25.4,
76,2021-12-07,Porites astreoides,204,24156.4,8650.6,3.52,0.0,7.2,
77,2021-12-07,Siderastrea siderea,41,26191.4,8265.5,3.22,0.0,7.6,
78,2021-12-07,Porites astreoides,43,26343.9,9468.3,35.4,0.0,24.8,
79,2021-12-07,Acropora cervicornis,205,24136.9,10042.2,2.54,0.0,7.1,
80,2021-12-07,Acropora cervicornis,206,23895.5,10009.5,271.36,0.0,291.8,
81,2021-12-07,Siderastrea siderea,45,28656.2,7673.3,20.43,0.0,22.8,
82,2021-12-07,Siderastrea siderea,207,27499.1,8323.6,2.43,0.0,7.1,
83,2021-12-07,Acropora cervicornis,208,27349.8,11346.4,20.69,0.0,37.8,
84,2021-12-07,Acropora cervicornis,209,27425.0,11989.2,109.98,0.0,128.3,
85,2021-12-07,Porites porites,210,28064.7,12832.0,9.6,0.0,14.7,
86,2021-12-07,Acropora cervicornis,211,26775.4,12669.6,57.57,0.0,101.3,
87,2021-12-07,Porites astreoides,48,24985.5,12017.9,29.46,0.0,21.4,
88,2021-12-07,Porites astreoides,46,26187.8,11209.7,16.51,0.0,20.4,
89,2021-12-07,Acropora cervicornis,212,25221.9,12758.5,364.67,0.0,439.1,
90,2021-12-07,Porites astreoides,49,21228.4,11771.3,8.45,0.0,14.4,
91,2021-12-07,Acropora cervicornis,213,23074.5,12331.5,240.19,0.0,369.7,
92,2021-12-07,Acropora cervicornis,214,21524.9,13232.9,14.96,0.0,23.8,
94,2021-12-07,Acropora cervicornis,216,20318.1,13137.0,349.05,0.0,390.6,
93,2021-12-07,Acropora cervicornis,215,23348.4,13548.6,24.39,0.0,47.2,
95,2021-12-07,Porites astreoides,217,18359.7,11553.7,6.41,0.0,9.9,
96,2021-12-07,Porites astreoides,51,19863.1,11530.9,10.92,0.0,18.3,
97,2021-12-07,Porites astreoides,52,17460.3,12038.7,69.48,0.0,41.1,
98,2021-12-07,Porites astreoides,53,17378.2,12286.6,22.5,0.0,18.6,
99,2021-12-07,Siderastrea siderea,218,16021.3,11367.3,0.86,0.0,3.8,
100,2021-12-07,Acropora cervicornis,219,12534.4,11803.7,7.1,0.0,13.7,
101,2021-12-07,Acropora cervicornis,220,12060.9,11487.8,27.32,0.0,36.9,
102,2021-12-07,Acropora cervicornis,221,11615.5,11410.5,231.65,0.0,258.8,
103,2021-12-07,Acropora cervicornis,222,12072.5,12829.5,146.35,0.0,142.5,
105,2021-12-07,Acropora cervicornis,224,11632.3,12488.8,72.6,0.0,88.0,
104,2021-12-07,Acropora cervicornis,223,11494.9,12372.1,51.65,0.0,74.3,
106,2021-12-07,Acropora cervicornis,225,9635.3,12981.3,15.65,0.0,29.3,
107,2021-12-07,Acropora cervicornis,226,9294.3,12108.0,301.09,0.0,327.5,
108,2021-12-07,Acropora cervicornis,227,8740.4,13242.7,323.73,0.0,312.1,
109,2021-12-07,Acropora cervicornis,228,6402.5,12702.0,0.62,0.0,3.4,
110,2021-12-07,Siderastrea siderea,229,6085.3,11808.7,2.68,0.0,8.3,
111,2021-12-07,Porites astreoides,55,3665.6,10982.5,10.96,0.0,13.3,
112,2021-12-07,Porites astreoides,230,3646.2,10872.1,1.59,0.0,5.0,
113,2021-12-07,Acropora cervicornis,231,6962.7,12599.3,222.06,0.0,272.4,
116,2021-12-07,Siderastrea siderea,233,2357.8,12169.7,1.19,0.0,5.1,
